plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,sampling_identifier,measurment,season,LAI_FILE,LAI,DATE,TIME,Days_after_planting
76,14,CR16-2874,19,Rainey,4,Late,76_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-076A,4.333,7/28/2022,9:05:45,38
76,14,CR16-2874,19,Rainey,4,Late,76_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-076B,4.574,7/28/2022,9:06:24,38
76,14,CR16-2874,19,Rainey,4,Late,76_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-076A,4.11,8/8/2022,9:27:02,49
76,14,CR16-2874,19,Rainey,4,Late,76_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-076B,4.667,8/8/2022,9:27:37,49
76,14,CR16-2874,19,Rainey,4,Late,76_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-076A,6.506,8/16/2022,10:02:19,57
76,14,CR16-2874,19,Rainey,4,Late,76_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-076B,6.133,8/16/2022,10:02:49,57
76,14,CR16-2874,19,Rainey,4,Late,76_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-076A,5.725,8/30/2022,19:26:11,71
76,14,CR16-2874,19,Rainey,4,Late,76_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-076B,5.621,8/30/2022,19:26:38,71
77,14,HM17-02244,13,Leah,4,Late,77_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-077A,2.51,7/19/2022,9:39:51,29
77,14,HM17-02244,13,Leah,4,Late,77_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-077B,2.427,7/19/2022,9:40:26,29
77,14,HM17-02244,13,Leah,4,Late,77_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-077A,3.188,7/28/2022,9:08:25,38
77,14,HM17-02244,13,Leah,4,Late,77_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-077B,3.297,7/28/2022,9:08:56,38
77,14,HM17-02244,13,Leah,4,Late,77_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-077A,3.757,8/8/2022,9:28:04,49
77,14,HM17-02244,13,Leah,4,Late,77_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-077B,4.564,8/8/2022,9:28:40,49
77,14,HM17-02244,13,Leah,4,Late,77_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-077A,5.587,8/16/2022,10:03:24,57
77,14,HM17-02244,13,Leah,4,Late,77_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-077B,5.79,8/16/2022,10:03:54,57
77,14,HM17-02244,13,Leah,4,Late,77_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-077A,5.306,8/30/2022,19:27:08,71
77,14,HM17-02244,13,Leah,4,Late,77_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-077B,4.979,8/30/2022,19:27:34,71
78,14,CR16-0042,15,Rainey,4,Late,78_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-078A,1.793,7/19/2022,9:45:14,29
78,14,CR16-0042,15,Rainey,4,Late,78_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-078B,1.731,7/19/2022,9:45:46,29
78,14,CR16-0042,15,Rainey,4,Late,78_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-078A,3.869,7/28/2022,9:09:28,38
78,14,CR16-0042,15,Rainey,4,Late,78_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-078B,3.68,7/28/2022,9:10:05,38
78,14,CR16-0042,15,Rainey,4,Late,78_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-078A,4.932,8/8/2022,9:29:13,49
78,14,CR16-0042,15,Rainey,4,Late,78_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-078B,5.017,8/8/2022,9:29:40,49
78,14,CR16-0042,15,Rainey,4,Late,78_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-078A,6.723,8/16/2022,10:04:44,57
78,14,CR16-0042,15,Rainey,4,Late,78_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-078B,6.34,8/16/2022,10:05:12,57
78,14,CR16-0042,15,Rainey,4,Late,78_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-078A,6.606,8/30/2022,19:28:03,71
78,14,CR16-0042,15,Rainey,4,Late,78_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-078B,5.838,8/30/2022,19:29:39,71
79,15,CR16-4386,20,Rainey,4,Late,79_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-079A,1.907,7/19/2022,9:46:17,29
79,15,CR16-4386,20,Rainey,4,Late,79_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-079A,3.497,7/28/2022,9:10:38,38
79,15,CR16-4386,20,Rainey,4,Late,79_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-079B,3.097,7/28/2022,9:11:18,38
79,15,CR16-4386,20,Rainey,4,Late,79_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-079A,3.767,8/8/2022,9:30:12,49
79,15,CR16-4386,20,Rainey,4,Late,79_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-079B,3.824,8/8/2022,9:30:40,49
79,15,CR16-4386,20,Rainey,4,Late,79_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-079A,5.449,8/16/2022,10:05:46,57
79,15,CR16-4386,20,Rainey,4,Late,79_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-079B,5.391,8/16/2022,10:06:14,57
79,15,CR16-4386,20,Rainey,4,Late,79_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-079A,4.884,8/30/2022,19:30:05,71
79,15,CR16-4386,20,Rainey,4,Late,79_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-079B,5.172,8/30/2022,19:30:25,71
80,15,U15-606207,24,Checks,4,Late,80_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-080A,2.127,7/19/2022,9:50:24,29
80,15,U15-606207,24,Checks,4,Late,80_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-080B,1.78,7/19/2022,9:51:31,29
80,15,U15-606207,24,Checks,4,Late,80_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-080A,3.842,7/28/2022,9:12:03,38
80,15,U15-606207,24,Checks,4,Late,80_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-080B,2.485,7/28/2022,9:12:38,38
80,15,U15-606207,24,Checks,4,Late,80_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-080A,3.66,8/8/2022,9:31:07,49
80,15,U15-606207,24,Checks,4,Late,80_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-080B,3.728,8/8/2022,9:31:38,49
80,15,U15-606207,24,Checks,4,Late,80_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-080A,4.832,8/16/2022,10:06:48,57
80,15,U15-606207,24,Checks,4,Late,80_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-080B,4.801,8/16/2022,10:07:16,57
80,15,U15-606207,24,Checks,4,Late,80_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-080A,5.222,8/30/2022,19:30:50,71
80,15,U15-606207,24,Checks,4,Late,80_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-080B,4.869,8/30/2022,19:31:19,71
81,15,LD15-3818,11,Diers,4,Late,81_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-081A,2.191,7/19/2022,9:52:51,29
81,15,LD15-3818,11,Diers,4,Late,81_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-081B,2.093,7/19/2022,9:53:23,29
81,15,LD15-3818,11,Diers,4,Late,81_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-081A,3.781,7/28/2022,9:13:09,38
81,15,LD15-3818,11,Diers,4,Late,81_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-081B,2.922,7/28/2022,9:13:50,38
81,15,LD15-3818,11,Diers,4,Late,81_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-081A,3.905,8/8/2022,9:32:07,49
81,15,LD15-3818,11,Diers,4,Late,81_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-081B,4.002,8/8/2022,9:32:40,49
81,15,LD15-3818,11,Diers,4,Late,81_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-081A,5.987,8/16/2022,10:07:45,57
81,15,LD15-3818,11,Diers,4,Late,81_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-081B,5.64,8/16/2022,10:08:16,57
81,15,LD15-3818,11,Diers,4,Late,81_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-081A,5.193,8/30/2022,19:31:45,71
81,15,LD15-3818,11,Diers,4,Late,81_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-081B,4.947,8/30/2022,19:32:05,71
82,15,K18-2961,5,Schapaugh,4,Late,82_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-082A,2.568,7/19/2022,9:54:01,29
82,15,K18-2961,5,Schapaugh,4,Late,82_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-082B,1.471,7/19/2022,9:54:25,29
82,15,K18-2961,5,Schapaugh,4,Late,82_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-082A,3.257,7/28/2022,9:14:39,38
82,15,K18-2961,5,Schapaugh,4,Late,82_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-082B,4.365,7/28/2022,9:18:03,38
82,15,K18-2961,5,Schapaugh,4,Late,82_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-082A,4.307,8/8/2022,9:33:12,49
82,15,K18-2961,5,Schapaugh,4,Late,82_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-082B,4.201,8/8/2022,9:33:37,49
82,15,K18-2961,5,Schapaugh,4,Late,82_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-082A,6.649,8/16/2022,10:08:49,57
82,15,K18-2961,5,Schapaugh,4,Late,82_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-082B,6.64,8/16/2022,10:09:21,57
82,15,K18-2961,5,Schapaugh,4,Late,82_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-082A,6.362,8/30/2022,19:32:36,71
82,15,K18-2961,5,Schapaugh,4,Late,82_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-082B,6.293,8/30/2022,19:32:58,71
83,15,Hm17-07029,14,Leah,4,Late,83_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-083A,2.237,7/19/2022,9:54:59,29
83,15,Hm17-07029,14,Leah,4,Late,83_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-083B,1.861,7/19/2022,9:55:28,29
83,15,Hm17-07029,14,Leah,4,Late,83_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-083A,4.283,7/28/2022,9:19:18,38
83,15,Hm17-07029,14,Leah,4,Late,83_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-083B,3.695,7/28/2022,9:19:55,38
83,15,Hm17-07029,14,Leah,4,Late,83_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-083A,4.758,8/8/2022,9:35:53,49
83,15,Hm17-07029,14,Leah,4,Late,83_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-083B,5.041,8/8/2022,9:36:19,49
83,15,Hm17-07029,14,Leah,4,Late,83_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-083A,6.371,8/16/2022,10:09:54,57
83,15,Hm17-07029,14,Leah,4,Late,83_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-083B,7.013,8/16/2022,10:10:28,57
83,15,Hm17-07029,14,Leah,4,Late,83_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-083A,6.698,8/30/2022,19:33:21,71
83,15,Hm17-07029,14,Leah,4,Late,83_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-083B,6.014,8/30/2022,19:33:46,71
84,15,LG15-1913-73,21,Singh,4,Late,84_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-084A,1.624,7/19/2022,9:56:09,29
84,15,LG15-1913-73,21,Singh,4,Late,84_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-084B,2.04,7/19/2022,9:56:45,29
84,15,LG15-1913-73,21,Singh,4,Late,84_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-084A,3.033,7/28/2022,9:20:21,38
84,15,LG15-1913-73,21,Singh,4,Late,84_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-084B,4.074,7/28/2022,9:21:11,38
84,15,LG15-1913-73,21,Singh,4,Late,84_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-084A,4.343,8/8/2022,9:36:52,49
84,15,LG15-1913-73,21,Singh,4,Late,84_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-084B,4.232,8/8/2022,9:37:40,49
84,15,LG15-1913-73,21,Singh,4,Late,84_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-084A,5.501,8/16/2022,10:11:00,57
84,15,LG15-1913-73,21,Singh,4,Late,84_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-084B,5.621,8/16/2022,10:11:38,57
84,15,LG15-1913-73,21,Singh,4,Late,84_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-084A,5.179,8/30/2022,19:34:14,71
84,15,LG15-1913-73,21,Singh,4,Late,84_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-084B,4.606,8/30/2022,19:35:01,71
85,16,SA17-19056,6,Scaboo,4,Late,85_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-085A,1.339,7/19/2022,9:57:21,29
85,16,SA17-19056,6,Scaboo,4,Late,85_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-085B,1.867,7/19/2022,9:58:08,29
85,16,SA17-19056,6,Scaboo,4,Late,85_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-085A,2.325,7/28/2022,9:21:50,38
85,16,SA17-19056,6,Scaboo,4,Late,85_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-085B,3.512,7/28/2022,9:22:42,38
85,16,SA17-19056,6,Scaboo,4,Late,85_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-085A,3.746,8/8/2022,9:38:11,49
85,16,SA17-19056,6,Scaboo,4,Late,85_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-085B,3.757,8/8/2022,9:38:37,49
85,16,SA17-19056,6,Scaboo,4,Late,85_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-085A,5.701,8/16/2022,10:12:09,57
85,16,SA17-19056,6,Scaboo,4,Late,85_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-085B,6.067,8/16/2022,10:12:45,57
85,16,SA17-19056,6,Scaboo,4,Late,85_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-085A,5.789,8/30/2022,19:35:23,71
85,16,SA17-19056,6,Scaboo,4,Late,85_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-085B,5.388,8/30/2022,19:35:50,71
86,16,K17-6388,4,Schapaugh,4,Late,86_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-086A,2.042,7/19/2022,9:59:13,29
86,16,K17-6388,4,Schapaugh,4,Late,86_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-086B,1.874,7/19/2022,9:59:43,29
86,16,K17-6388,4,Schapaugh,4,Late,86_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-086A,3.402,7/28/2022,9:23:27,38
86,16,K17-6388,4,Schapaugh,4,Late,86_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-086B,3.766,7/28/2022,9:23:56,38
86,16,K17-6388,4,Schapaugh,4,Late,86_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-086A,4.355,8/8/2022,9:39:07,49
86,16,K17-6388,4,Schapaugh,4,Late,86_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-086B,5.48,8/8/2022,9:39:35,49
86,16,K17-6388,4,Schapaugh,4,Late,86_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-086A,6.487,8/16/2022,10:13:12,57
86,16,K17-6388,4,Schapaugh,4,Late,86_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-086B,6.512,8/16/2022,10:13:56,57
86,16,K17-6388,4,Schapaugh,4,Late,86_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-086A,6.59,8/30/2022,19:36:16,71
86,16,K17-6388,4,Schapaugh,4,Late,86_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-086B,6.427,8/30/2022,19:36:42,71
87,16,LG15-1913-86,22,Singh,4,Late,87_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-087A,1.635,7/19/2022,10:00:53,29
87,16,LG15-1913-86,22,Singh,4,Late,87_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-087B,1.872,7/19/2022,10:01:20,29
87,16,LG15-1913-86,22,Singh,4,Late,87_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-087A,2.637,7/28/2022,9:24:34,38
87,16,LG15-1913-86,22,Singh,4,Late,87_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-087B,3.206,7/28/2022,9:25:07,38
87,16,LG15-1913-86,22,Singh,4,Late,87_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-087A,3.75,8/8/2022,9:40:01,49
87,16,LG15-1913-86,22,Singh,4,Late,87_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-087B,3.964,8/8/2022,9:40:33,49
87,16,LG15-1913-86,22,Singh,4,Late,87_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-087A,5.656,8/16/2022,10:20:22,57
87,16,LG15-1913-86,22,Singh,4,Late,87_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-087B,5.535,8/16/2022,10:21:06,57
87,16,LG15-1913-86,22,Singh,4,Late,87_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-087A,5.378,8/30/2022,19:37:08,71
87,16,LG15-1913-86,22,Singh,4,Late,87_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-087B,4.868,8/30/2022,19:37:29,71
88,16,LD00-2817,23,Checks,4,Late,88_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-088A,1.95,7/19/2022,10:02:15,29
88,16,LD00-2817,23,Checks,4,Late,88_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-088B,1.663,7/19/2022,10:03:00,29
88,16,LD00-2817,23,Checks,4,Late,88_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-088A,4.061,7/28/2022,9:25:47,38
88,16,LD00-2817,23,Checks,4,Late,88_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-088B,4.198,7/28/2022,9:26:30,38
88,16,LD00-2817,23,Checks,4,Late,88_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-088A,4.367,8/8/2022,9:41:43,49
88,16,LD00-2817,23,Checks,4,Late,88_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-088B,3.827,8/8/2022,9:42:11,49
88,16,LD00-2817,23,Checks,4,Late,88_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AL4-088A,5.82,8/16/2022,10:21:37,57
88,16,LD00-2817,23,Checks,4,Late,88_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AL4-088B,5.952,8/16/2022,10:22:47,57
88,16,LD00-2817,23,Checks,4,Late,88_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AL5-088A,5.049,8/30/2022,19:37:53,71
88,16,LD00-2817,23,Checks,4,Late,88_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AL5-088B,5.149,8/30/2022,19:38:15,71
89,16,LD07-3395bf,10,Diers,4,Late,89_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AL1-089A,2.164,7/19/2022,10:03:42,29
89,16,LD07-3395bf,10,Diers,4,Late,89_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AL1-089B,1.999,7/19/2022,10:04:13,29
89,16,LD07-3395bf,10,Diers,4,Late,89_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AL2-089A,2.965,7/28/2022,9:27:07,38
89,16,LD07-3395bf,10,Diers,4,Late,89_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AL2-089B,2.918,7/28/2022,9:27:51,38
89,16,LD07-3395bf,10,Diers,4,Late,89_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AL3-089A,3.332,8/8/2022,9:43:11,49
89,16,LD07-3395bf,10,Diers,4,Late,89_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AL3-089B,3.172,8/8/2022,9:43:36,49
